id,price
50199,232100.25172097306
63318,873268.001867114
47464,1236187.0903376136
52580,214128.4601947994
9113,271778.5188699613
27335,408612.05398409814
14768,289956.36573495046
4012,2481901.675051614
20324,397429.4489012864
50739,468054.26793893316
633,282971.92891311605
26981,218469.4933082077
32073,162749.76612691637
40606,2563821.118859835
1640,515644.22952651826
63483,900187.1989037396
30362,424602.97908149386
48779,226402.89872764118
25016,376659.16343177727
21195,238466.35448848922
13778,216011.92206650044
13277,132677.97404315922
5995,532657.7713160815
29152,240234.21471451633
265,197340.80877132076
11425,235189.30209961924
53394,459059.6196016483
23308,227068.50883309174
20230,397429.4489012864
60863,279753.52076201193
27261,204738.07912760458
8592,387092.82661658054
10313,1905958.4466363168
17504,304860.6798402153
44984,305568.80072391185
61784,332860.3722089449
62507,272885.4007563548
34685,223704.41133520243
41774,245226.4873934314
58775,381236.5934803831
48492,202443.8287696006
33025,210107.8875771893
29285,614907.5513192957
29536,247840.85692747598
48832,232315.78890303161
24734,148454.10126582364
31926,212290.51310687835
36806,195530.18773488514
32735,5059928.135530221
16881,324713.7178408618
40419,148037.62562844288
52187,155537.88765112238
20916,186353.17966202847
22212,689902.9416287962
14449,216011.92206650044
45738,278232.43513916346
26925,369779.6333524359
16919,214128.4601947994
17311,248827.05902940725
14879,279065.37172108446
56781,508420.0356916973
21228,799690.7275787775
52301,710943.6298523885
63055,351029.7938656008
14761,271523.3874869249
14495,1674047.3116235507
47022,212290.51310687835
19237,470291.5525046007
15356,274466.705110021
52921,396879.6230609793
37024,948864.9370579806
12423,278509.4666609821
52210,217312.37779438394
8479,205488.93415238828
35953,308696.272238957
10871,1125243.5484299345
51907,408994.845265236
57638,303529.75624362397
23502,464942.1126337211
39274,205511.96734989426
9800,479655.94990906864
6000,231302.26339320597
23799,509238.3899577818
62839,224814.28929908972
54835,656723.5397076376
3695,314228.03374548
11471,400015.6111207775
39527,138314.6353285521
34185,902562.3267303021
62593,1281027.1927370161
43136,285561.53589156194
59573,529516.8426088929
44785,215543.7133393449
63042,288909.1559032995
20608,278730.8166750898
63724,395986.2187067137
39695,462546.56527677533
40511,429891.68503811955
15044,307594.2512928194
47681,307428.1908601399
3435,572736.1488624791
25908,513544.1434998614
59658,612840.9989875522
37343,383577.08034288965
28007,926856.1798273602
29559,1414094.9732882327
27321,202924.4576597737
34964,141711.1537379803
32525,221366.31468974112
16935,384645.92129072367
20326,383924.95268094796
10945,406059.8120019161
47091,200082.4458397854
35131,266637.4415128932
16528,541753.0668759767
47822,216011.92206650044
61598,565399.7181384356
31770,205511.96734989426
11849,761566.424836453
30021,820565.5480804826
33163,6356813.354981482
40758,502998.2895185449
3749,200082.4458397854
44308,905461.0833363932
28922,639020.701226687
47029,225661.4827457354
24626,213794.2449074528
62638,361463.7121484713
38693,458440.265365346
64041,370462.6813106521
63777,214128.4601947994
7386,231480.65111588943
22238,448292.8077372805
47672,399520.97026733035
34659,1739113.48969869
23626,186974.98519422888
43577,396131.2040726912
21257,371765.2233796373
31483,191210.2506255646
27816,216011.92206650044
48156,3245478.907377319
46266,137452.94405737272
55575,400187.7657983462
61583,197629.00514424025
9926,408719.87304048025
64159,311070.1826440138
46988,253076.67725325987
22104,278232.43513916346
37651,253969.3753008486
38950,658359.8459950049
12373,257146.41110851825
53580,375652.87127809395
43782,2531244.9891622295
9408,370112.3902724906
48793,391974.1855506774
21583,501924.770896687
56774,282316.9338116047
31243,994093.6264053717
53221,3055198.0311883735
38450,229408.7785593551
3479,820131.8449332599
38534,338527.6179277558
62425,820815.3813409335
7259,288207.56974093965
61468,738156.2553836191
952,232864.69206836258
34036,1615204.8619168776
24676,196803.12259440124
57895,214128.4601947994
41343,307112.0541487104
60508,1324659.3816418617
16793,211044.3621188131
37883,205028.1803759931
51992,1034330.3796630916
331,612840.9989875522
31781,277239.03438292845
8962,346489.50447058363
38298,718366.383920983
53574,197831.59034531456
8490,2382638.636719315
13226,239799.82644499774
22887,200082.4458397854
22136,653034.6527753982
2634,236429.25105703398
39594,1126784.784685282
13367,446936.0182824878
18917,2312926.2287286352
58052,269648.2837079706
61745,208563.85617971886
54924,183570.8250367975
10004,404622.4730717322
44296,206099.03532671765
19680,708008.3039138422
21554,275453.58879249037
58778,278666.99318769644
11358,264976.3757732708
35309,146440.6620833515
62292,132677.97404315922
29263,193217.54678601693
65087,286797.41155591793
8464,222308.36596649472
47586,221212.97973086973
51106,870897.2127318985
15275,396760.62285745493
23838,138549.84249888602
51941,755871.0249487491
3096,2008667.6820607206
45510,733811.0704856212
10667,248658.14665959068
5502,1295082.0957364214
1788,600954.478114384
54930,1622024.5993064027
59630,6254157.205074284
12412,279065.37172108446
59836,874493.0973065923
20246,404102.1845541529
8937,289342.98164058407
23478,282351.822056826
64121,200508.3126321004
2633,186353.17966202847
41888,155121.41201374162
29679,178767.44006916712
61114,188256.2704561009
41310,409140.093744873
2689,289720.9900067425
4,1070062.2049184525
51253,279065.37172108446
52811,214128.4601947994
43527,606193.2201419196
55225,157979.77210036252
17664,286263.1220539218
28725,270921.92368975567
64057,158680.49539416467
34143,441750.8039273798
49379,262179.5550384952
55105,421404.31753263413
60017,509358.2728556264
60182,414649.73479762464
35233,379085.2399750733
484,541731.4012838423
18412,184016.87675611713
47187,468966.33753812895
61226,1654350.1019789474
5981,310196.3695073032
41340,617271.7717626763
31513,633709.5513055741
13081,307112.0541487104
12327,133226.69403400595
55303,406728.6973740847
33349,306444.8934622852
42176,281140.38065218227
17679,1039548.5749094336
50205,132677.97404315922
52973,2099915.9169414714
18402,252073.72428648325
18253,206099.03532671765
16598,322501.64713829744
20111,280566.3764663879
2529,656569.8872320504
61046,206099.03532671765
39107,290392.44003671716
62812,288541.3178086901
22623,538615.629444231
11720,287594.18564657326
58411,259408.75475714725
4985,251883.80896436132
28275,409140.093744873
3526,345694.3898758316
62938,207518.23087577109
9604,186353.17966202847
65359,192090.9326744548
65158,409266.3343371393
48554,295635.86152197124
9139,264213.5878016386
41316,672364.4538579014
64733,236132.97812808966
35067,1363636.8261752257
46685,300694.52480096073
55137,399550.1402602614
26228,491226.67079606414
55352,485803.8636480216
52333,246947.6248521508
47113,897617.9631582804
62457,367529.75282471435
42922,448360.98787128535
57508,246990.75039355745
36308,5204030.427378642
55199,969605.4873099889
30177,225874.5577897646
53149,545355.6392200075
39751,279065.37172108446
31104,394632.32149598026
50954,397779.7247159829
53363,234245.14156244113
60708,206099.03532671765
17986,431383.90590159135
50483,303768.0888532423
10692,291908.48306312936
64840,1256376.6019777586
23889,347990.330002404
17115,442573.4662327025
38542,238858.28757821306
43259,207146.2451583686
63343,709445.9945646134
33228,377303.6452462685
20295,677916.0217567171
17959,206099.03532671765
28929,256861.86835434177
36480,598863.8480242217
30089,149353.53494671543
47103,201129.65567143634
19268,230747.3987566677
3473,271778.5188699613
22911,212710.93746611476
43459,218398.0216870232
21412,658359.8459950049
4207,399208.0988104211
36680,276219.71399817
13372,319065.6638530454
36021,191389.34651209493
61700,3006797.0123508996
48861,216011.92206650044
44215,214128.4601947994
21634,163909.4158351248
4997,263456.2661355092
61041,531050.5416017477
57902,279065.37172108446
57676,255396.99723404943
30256,284881.0496014363
455,221404.74041891642
58568,607494.1516349535
52234,292890.59063560166
17159,157385.5289318123
46510,279065.37172108446
31848,454055.37418756663
39894,496193.7000126443
8795,308613.0588940138
49642,2024078.7346869456
7176,411342.11895601766
64971,270548.1854854265
53005,342550.8558520817
25101,807485.447230479
50356,356143.39269182173
53682,378291.3340791689
369,719467.4467203112
32252,841784.6897438555
56243,402600.0330949458
41537,387479.7081858602
42778,234344.49597444414
54016,411047.1203459695
46706,540254.9554067333
16424,5397237.137216262
63516,211627.13972004093
105,295752.92897268577
32413,210541.04467498627
45556,264213.5878016386
56292,287447.7397298386
2695,419272.2303438844
13669,305703.3309184846
28340,351119.73108149914
50021,436561.5664157485
39136,304870.39433656354
2153,487807.0291616308
28767,232864.69206836258
31163,286263.1220539218
63295,234906.10655239955
11982,368595.52856499003
17568,237051.40479310695
61056,563153.5909860313
13530,278232.43513916346
24875,2662636.1440622676
11480,1820262.3831599676
5943,183570.8250367975
26761,279065.37172108446
48185,728071.3874483935
2179,190884.71704710502
50812,396658.74576875014
5620,607252.5649392587
51077,280566.3764663879
10661,485576.1443368346
18993,1155290.6687764702
56502,611467.4952568539
16290,146024.18644597073
53536,212312.02858565986
21729,226867.3343615203
37378,371731.88949317945
36672,287594.18564657326
6083,360065.1172738711
42003,179824.16664861582
46054,269648.2837079706
47527,211244.9610175428
31882,224281.95397124224
3242,569147.1550364882
59697,163909.4158351248
17865,403191.42655155057
54590,403531.0086078409
27266,2377809.014534478
14717,261759.6576786644
19378,384783.2888306357
53819,975723.6369034505
50882,558782.6469647471
62470,523819.0753686538
5744,1507855.5987826544
8181,739911.2265623371
49022,206888.36430558597
58510,267640.38856874837
43943,912999.9891536181
47788,743468.6557480665
9851,536078.9157729786
20967,186353.17966202847
63440,228259.71539417948
50374,340721.509109256
25280,200082.4458397854
3976,215543.7133393449
16197,186174.08377549815
26839,1414040.9765974432
27542,247061.3764983241
46286,238217.57986473807
45703,186353.17966202847
23086,253874.1354143097
32964,250058.6820852558
8142,563633.4333152478
56511,785497.3823898449
63853,670324.2092016055
39538,1298924.8348421836
56589,298509.36197327176
7209,367841.8254820542
59997,554156.6191122967
63033,270548.1854854265
11820,1188190.1755964486
1586,215135.6310215148
1758,422406.50373352953
21185,1335994.4598405561
53528,785559.8350217639
18070,280566.3764663879
20855,366652.4357057397
24765,474718.68540282396
9423,537417.9687664855
55418,379260.1380131607
3452,214128.4601947994
9523,134131.71605621758
29034,739911.2265623371
20543,302575.08332908456
44718,746908.2483965707
52750,207518.23087577109
31228,214612.17206513454
37257,381798.7466197512
59733,306985.40977948
43947,220954.58110834967
6420,206484.79843679647
136,397587.3737694397
48100,691288.9597587786
21748,146024.18644597073
17709,386366.45950276015
61928,562662.399402495
16758,332117.01166927774
43732,400466.40683084645
31856,169756.75840209477
46851,214128.4601947994
28075,628251.1171238242
4722,373866.26112691837
38338,1532172.580757243
13848,306279.1175667893
56629,186353.17966202847
65579,230843.73835442003
50593,256119.6995810625
9126,294126.8668927076
52540,324826.09472973
13680,214128.4601947994
3599,360407.6660442701
53432,216378.85698333464
8421,232654.4070525906
46501,341338.2218251504
61057,279733.4398844668
31120,594426.004503491
5546,152034.2505579967
41065,216011.92206650044
44560,480125.33893067547
36137,281801.19001477404
5316,205511.96734989426
1796,380093.36392231827
1646,435290.39098397834
54231,207518.23087577109
1711,289212.1431157808
60248,197859.5708045693
51136,549168.67148439
18782,364868.12069871405
46793,539482.7345333007
23967,273680.5741649019
55216,160485.90546891364
2965,281360.9725555147
25005,1620849.778045606
20283,217803.4927161885
28198,732185.795294161
22164,490231.52937453374
50194,229809.22186139284
46238,1642351.2674980727
10734,479998.0450505364
37107,26693201.020359993
57291,225354.83237514575
33383,1571636.1414115708
23317,212290.51310687835
52901,212110.42543161678
5289,378307.570767643
63998,380582.7043773042
7347,388935.6561722864
49221,309363.43292538216
37112,612840.9989875522
53586,435628.2709212409
53193,1543667.5066924402
54400,206099.03532671765
46380,168810.58713295741
38741,225020.22243449342
51551,439233.14193726867
65628,473293.3122480938
37670,258921.95932864185
12360,216011.92206650044
31367,256786.86026748765
56858,187458.61103937958
42446,2611148.5931538674
32116,193317.2527470518
39236,401493.9862081281
38292,264677.84708748653
35729,280765.39126019174
62909,488838.40249520337
48599,446511.6799571121
17350,200082.4458397854
9293,404263.78454246005
31714,133379.56020551908
38359,421713.61511603964
43409,227726.98813586147
3736,391515.9665962842
64111,2368496.905275204
32821,562630.0116764688
52422,132179.11636642102
59077,1861219.1747212391
19759,266653.5142715492
1638,235531.4277728811
58900,394931.83140789473
27610,357702.7910941135
30167,267182.2130645933
13194,6013711.801972571
1268,5291408.81958934
24040,282933.5566919203
47979,438684.1885244945
45005,273952.58404718706
41772,278232.43513916346
32321,902363.325792262
4155,193217.54678601693
62359,421713.61511603964
21655,265088.38299961353
39550,226867.3343615203
54711,529654.7706543199
57346,307112.0541487104
16406,404744.57455612824
36358,913656.5879335484
39963,207146.2451583686
14994,625329.1200001389
3179,212494.20770104878
55597,238466.35448848922
30608,524019.58640892623
1313,295873.2507749279
6913,444054.322003943
33198,186353.17966202847
5532,306736.2144564519
32627,185628.12552742576
42377,673748.3067140211
48836,259677.46121210748
19314,413635.35049721244
14482,1567116.5946208057
48698,289610.98583375313
39601,285561.53589156194
55368,242659.79022918083
26358,186353.17966202847
58718,225199.01395346355
44271,216011.92206650044
25104,214128.4601947994
58836,265320.8845388589
4845,288295.7718089331
32746,499241.3897233092
8070,215543.7133393449
63299,421046.45442961453
56141,249618.37819543024
30863,197106.6266938437
13676,1894652.6935690201
8051,467082.8600254706
34895,272248.20502453373
28715,448378.5503546734
21946,154224.36012586817
43912,219953.39984750442
35649,276785.73259142914
27355,627184.2661964016
37955,370112.3902724906
50988,539173.3497194363
17089,596580.6312711382
16202,249237.56088135127
8350,922603.3062818161
29399,212290.51310687835
12245,412501.4504387112
38062,386507.92806551745
50963,918660.919173774
1733,275223.28678393
7000,460298.31382253446
8955,401244.5235657146
26913,278232.43513916346
2859,647044.1702688449
32957,379959.10962219664
51497,407099.14799949876
37650,216011.92206650044
24131,288105.12328195537
59080,231254.36500293683
39386,281891.96892215847
8001,207518.23087577109
40328,559164.1611755806
41775,282351.822056826
53424,209626.98717388712
22882,204823.9776666338
55565,1130076.8206666415
4589,232830.67742740255
20566,1068333.0028417266
63121,382150.2710630146
48030,2273844.2704782984
5607,215797.52127827329
40170,206099.03532671765
34468,223704.41133520243
43117,196346.25903660728
26442,719650.6399836477
64646,614630.1896041137
56716,220819.04456860098
61250,285561.53589156194
23994,235875.09423963982
35859,206099.03532671765
1422,225753.02858400228
6249,226867.3343615203
45769,1394899.4400175768
